,0,1
75,-0.65928894,-0.74629074
76,-1.7280929,1.7513442
77,1.6500131,-1.9002949
78,5.1053557,-0.3222886
79,0.31062678,2.165463
80,-2.0298212,2.0222194
81,0.93269706,-0.8301836
82,3.9954329,-0.90617156
83,-3.555186,-0.023977675
84,-2.9822774,1.3018845
85,-3.6091824,0.23054947
86,0.30071858,-1.1696543
87,2.658279,-1.8897717
88,0.43891993,-1.7334856
89,1.3283988,1.6853228
90,1.1876789,-1.7185574
91,2.687184,-1.8530806
92,-1.99666,2.0736542
93,1.0926657,1.860724
94,4.2212067,-1.7588559
95,-0.25834134,2.2107823
96,4.618769,-0.87308276
97,-3.6663005,0.33026198
98,2.9577012,-1.6437832
99,-1.6741086,-0.6462625
100,3.6624324,-1.8298793
101,-2.257318,1.7512912
102,-3.4891489,0.43797937
103,0.6726044,2.1304495
104,1.3681588,-1.8990347
105,-0.5098051,-0.63211817
106,2.5217187,-0.032696865
107,2.5168905,-0.12955412
108,-0.62660253,-0.31957337
109,0.27243593,2.2009933
110,-0.41252452,2.287593
111,5.167764,-0.045193136
112,0.8933051,-1.90867
113,1.579364,1.1611098
114,-1.0857096,-0.16713461
115,4.6283197,-0.9934999
116,-0.6802452,-1.0666218
117,-3.0911624,1.1025218
118,1.5798357,-2.042608
119,-3.4935942,0.34379002
120,-3.5808055,-0.48370224
121,0.427664,-1.5531304
122,4.862698,0.62303096
123,2.9226882,-1.997856
124,2.413728,0.02241325
125,2.0952718,0.4313413
126,-1.6730886,2.14275
127,-3.7806633,-0.06640182
128,1.2923644,1.4169558
129,-2.9731038,1.1889
130,-3.418984,0.5971218
131,-3.7185764,0.00026147105
132,0.63029057,2.2362301
133,0.12118715,2.0521736
134,5.1507845,0.26478672
135,-3.169437,1.0223529
136,-2.1681852,1.8744059
137,-3.5377603,0.44097304
138,2.044904,0.36070713
139,2.3857753,0.4830222
140,2.0402722,0.35880342
141,-3.3622227,0.50124174
142,-1.4143372,1.9089293
143,1.1124889,-1.676181
144,-0.6494309,-0.06332504
145,-2.1429021,1.9128673
146,3.324453,-1.9139532
147,0.35496417,-0.7533839
148,0.61620873,-1.7148126
149,-1.6808918,-0.93975186
150,-3.4196663,0.610175
151,-0.9349015,0.63736135
152,3.3512774,-1.843854
153,-2.266597,1.7998512
154,-2.4823456,1.3628289
155,-0.06796528,2.0141404
156,-3.0470831,-0.42408398
157,-1.2009337,-1.683494
158,0.90434337,-1.9603434
159,-0.2729913,-1.0367165
160,1.8685391,0.4324633
161,3.9478889,-1.692483
162,0.3536927,-1.4233142
163,-0.3556806,2.331619
164,0.40568167,-1.6079142
165,5.142892,-0.6531636
166,3.4908915,-0.9198714
167,1.9074091,0.6103125
168,4.9449177,-0.67986405
169,0.960482,-1.6409177
170,-1.1232859,2.1900826
171,2.2435472,-2.0325317
172,1.4209887,-1.7594521
173,1.452679,-1.7204243
174,-0.9345137,2.2821813
175,1.7872787,1.0805801
176,-0.41865978,1.1723775
177,2.829467,-2.1030495
178,3.59844,1.6511961
179,2.3919427,-1.8916541
180,2.3673723,-2.200889
181,4.9383636,-1.1937721
182,0.38309783,-1.1920025
183,0.20184518,-1.3603532
184,3.3890498,-1.9571502
185,0.52968144,-1.5232536
186,1.0957266,-2.1686862
187,-2.4237502,1.7546527
188,4.4857197,-1.1822392
189,2.5928056,-2.077668
190,2.0109584,-0.6332645
191,-0.5730563,2.2916126
192,-1.612953,-0.12044984
193,-3.2092314,0.9675999
194,1.5962278,1.3321102
195,-0.3518952,2.2343817
196,-1.0733768,2.2294345
197,-0.33523354,2.4398515
198,-2.5529861,1.6643087
199,-1.344568,0.75023025
200,-0.68544275,0.38790107
201,1.6626226,1.125848
202,1.0553323,-1.6629596
203,2.4879854,-1.756076
204,4.952494,-1.0626404
205,4.433266,-0.64828634
206,0.32377607,-1.1828877
207,0.37106237,-1.1134281
208,-3.1755815,0.34650472
209,1.3544118,1.6232209
210,-3.2695425,0.8280879
211,5.331272,0.25116846
212,1.5617493,-1.8916605
213,-3.7030966,-0.4434518
214,-2.3423326,1.8315496
215,-2.1676035,1.810039
216,-0.13364118,2.0197372
217,5.3004255,0.46384844
218,-0.39692813,2.3525753
219,-3.5717587,0.37703767
220,0.7125458,2.1454227
221,-3.7356632,0.0678538
222,1.0658132,1.5312612
223,6.036575,0.30371574
224,-0.1207728,2.4488673
225,4.2041655,-0.59991413
226,1.565259,1.6990944
227,-1.9335694,2.0020702
228,-1.0655457,2.274455
229,-0.99180025,2.2969913
230,1.3114465,0.6214106
231,1.8179985,-2.1250381
232,-2.370788,1.7437125
233,-0.31600437,-0.5685133
234,-2.741339,1.5666354
235,-3.7968566,-0.5041834
236,1.8559309,-2.2168791
237,-0.45247027,2.2025409
238,-3.787375,-0.021710116
239,-0.78917104,-1.6755494
240,2.9430192,-2.122762
241,1.988211,-1.8291746
242,-3.1702237,0.99186087
243,1.7084074,0.2624725
244,3.3586729,-1.9551975
245,5.244438,0.6347615
246,1.2037673,1.6994891
247,6.085619,0.48834023
248,4.5135965,-1.7379416
249,-2.0219698,1.9483149
250,4.868689,-0.75468314
251,3.1546805,-1.9597459
252,3.8140328,-1.7590836
253,-3.4268267,0.6084023
254,2.5561705,-1.4874531
255,-0.6079005,2.385518
256,3.6436195,-1.7710392
257,1.3653327,1.6119653
258,0.51386005,1.5245328
259,1.5365123,1.3100356
260,4.570922,-0.89750385
261,-3.6584015,-0.3617334
262,-0.025916269,2.1262233
263,0.18183018,2.2222672
264,-2.8238516,1.4157277
265,3.9021854,-1.4403485
266,-0.4389686,2.392051
267,1.5352417,1.0850203
268,0.9198122,-1.9565392
269,-2.6902502,1.5464212
270,-2.313784,1.7219415
271,5.29161,-0.58552074
272,3.4760425,-1.8683056
273,2.3510957,-2.1626825
274,0.092447616,-1.230536
275,-2.4745438,1.7477046
276,-1.0302063,-0.11264461
277,-3.428206,0.656034
278,0.7775202,-1.5833261
279,1.3267027,-2.0885167
280,1.3547624,-1.8166856
281,-0.6147228,2.2425284
282,2.273396,-0.17091991
283,-0.3677912,2.1752124
284,4.2188096,-0.29176348
285,3.6116197,-1.7103508
286,1.9284204,-0.5179772
287,5.190828,0.112414576
288,-2.6378717,1.7024131
289,-0.63803697,-0.32388294
290,4.3955073,-1.0746131
291,1.5210754,-0.5708773
292,-0.34521365,-0.73358935
293,-3.210981,0.92102635
294,0.37677202,2.0513237
295,1.5728085,1.1571257
296,1.0667634,-1.7734175
297,2.1243694,-1.88507
298,-3.8593633,-0.53209144
299,-1.3152126,-1.4685643
300,2.6950984,-2.092809
301,-0.45775118,-1.0890899
302,-0.42005774,-0.8085283
303,0.51894915,1.7991202
304,-1.3018488,2.2293108
305,1.7902248,1.1349605
306,-2.7881908,1.4703026
307,3.2292473,-1.9611486
308,-1.2111583,2.284818
309,3.3540442,-1.8504454
310,-1.5922656,2.2048888
311,-0.10225221,2.3665416
312,-0.977004,-0.3647241
313,-1.2888374,-1.6364474
314,-0.54837966,2.264295
315,-3.7596695,0.02809684
316,4.291864,-1.0624069
317,0.82811713,-1.510996
318,-0.28398722,-0.38297835
319,1.0435544,-1.8947144
320,1.6801358,1.262328
321,1.5074497,1.8081377
322,0.45238826,1.7614998
323,-0.55935144,-0.055264812
324,4.56874,-0.7826188
325,5.408998,1.3127483
326,-2.7259748,1.5210681
327,-0.60356236,-0.667944
328,-1.6252143,2.1560366
329,2.039612,0.71737874
330,2.1997275,0.37148145
331,2.303135,-0.17205371
332,-0.2733307,2.18667
333,-0.9536077,2.3177245
334,3.5841985,-1.7596912
335,2.9417195,-1.5721307
336,1.6111176,0.9470812
337,-0.6422948,-0.034612957
338,0.79169774,-1.6085759
339,-1.605316,2.227366
340,1.8096116,1.1077354
341,2.1585064,-0.19179566
342,-3.3211524,0.44792187
343,1.7120544,-2.1014209
344,4.7234135,-0.9558946
345,-2.271513,1.7741143
346,3.5153687,-1.8684816
347,2.5153632,-2.1594305
348,3.627421,-1.7824361
349,4.025211,0.7392177
350,2.1314235,-0.62402314
351,-3.686903,0.014126042
352,1.6888912,0.7566016
353,-1.2949705,-0.8095559
354,3.9477363,-1.6541423
355,0.5834302,-1.4322705
356,-0.31127608,-0.7957632
357,2.7076557,-1.5829732
358,-2.1696963,1.8420492
359,3.733203,-0.013008043
360,5.070953,-0.18505044
361,-0.63377035,-0.6588828
362,1.1160066,-1.8453802
363,1.1923982,1.5260082
364,-1.1092428,-0.4324944
365,-0.8598844,2.2357233
366,-3.6623483,-0.02496347
367,5.504864,-0.024095243
368,3.3571906,-1.8861346
369,-3.738879,0.15288639
370,3.1691115,-1.9233525
371,-0.44230673,-0.49851114
372,4.5057473,-0.99948144
373,-1.1655382,2.2747228
374,-0.9443583,-0.10766055
375,-1.5964576,2.1180108
376,-2.1838803,1.940098
377,-0.30177948,-0.86673385
378,-3.7285228,0.065398835
379,-3.7739003,-0.4697838
380,-3.4767869,-0.50571096
381,0.55216515,-1.5807606
382,-0.14431483,2.1712182
383,0.03275606,-1.2597313
384,0.5503763,1.6093526
385,-0.5669568,2.4578402
386,-0.99516624,0.9424466
387,0.37543067,-1.1384059
388,4.1827464,-1.5055175
389,-1.247535,2.2875252
390,-0.3234597,-0.8545173
391,0.079172075,2.324311
392,-3.6988993,-0.46342823
393,-2.8825254,1.3274626
394,2.0520055,-0.22721191
395,4.915297,-0.85898036
396,0.5840112,-0.88746655
397,-0.5739533,-0.50344056
398,-3.2502997,0.7876474
399,0.3261783,-0.3481498
400,1.3876971,1.1272037
401,3.952176,-1.7860768
402,2.5380843,-2.2175145
403,3.7580721,-1.7105845
404,5.050371,-0.3577186
405,2.3517303,-1.243749
406,3.1357648,-1.9267157
407,-0.30844367,-1.1734766
408,5.389851,0.7343427
409,0.06829458,-1.4416621
410,-2.7520995,1.4672006
411,-2.2342114,1.8734272
412,-3.7706666,-0.0064333556
413,3.0767157,-1.9647301
414,0.5501694,2.264183
415,0.007895005,-1.3319896
416,-0.34862685,2.4246168
417,0.9090535,-1.4297163
418,0.2768986,2.078645
419,-2.4664814,1.7159393
420,3.6753683,-1.685339
421,4.0760603,0.64325285
422,1.228873,1.3364445
423,-0.3205761,-0.6535762
424,-0.5853447,-0.6799051
425,5.201821,-0.26061115
426,1.473651,-1.8723738
427,-0.45324123,-0.44556433
428,-2.3058376,1.785334
429,3.5009549,-1.8274541
430,-1.0343678,2.2231512
431,5.1831775,0.0963559
432,0.4851531,2.1329749
433,-3.80598,-0.013517194
434,5.2984576,0.34641442
435,-3.8529472,-0.4222506
436,-0.63052183,-0.3789985
437,3.5352027,-1.8089972
438,-3.7365959,-0.44239992
439,-1.9240301,2.0299172
440,-1.585574,1.8782849
441,0.3630679,-1.5175638
442,-3.3944423,0.30111086
443,1.4651296,0.9869135
444,1.3364418,1.295688
445,-0.72153026,-0.06645962
446,-0.38442358,2.1840274
447,2.386409,0.042259615
448,1.8032099,0.4406746
449,-3.4481008,0.42334855
450,0.10684795,2.0358443
451,0.08979199,0.85732293
452,0.28129095,-1.4114716
453,-3.5611346,0.25401056
454,2.3406415,-2.0801704
455,-0.69205743,-0.40140566
456,-3.9009714,-0.13412377
457,-0.9829392,2.357212
458,1.2315747,-1.9248434
459,-3.6778975,0.16560179
460,-3.1361754,1.1267712
461,3.6240997,-1.868243
462,5.3167367,0.035062537
463,4.5126615,-0.440187
464,1.8442767,0.4323835
465,1.5100017,1.7362312
466,2.4519386,-1.9787978
467,1.029994,1.741353
468,0.40708125,1.7817534
469,-3.7302337,0.09915116
470,-3.5167885,0.24338579
471,4.049176,-1.5700233
472,-0.4065121,2.5383756
473,-3.8509345,-0.031189553
474,0.35945418,-0.82738525
475,4.8340755,-0.5999121
476,-2.8233926,1.4314722
477,0.09462217,-0.9796834
478,-2.5909824,1.6176603
479,3.7488778,-1.8409529
480,-1.8272563,2.0064418
481,2.5028546,-1.7156855
482,1.1979886,1.9387428
483,0.05972265,-1.3194964
484,5.2046695,0.13353266
485,-3.6155303,0.1454133
486,-3.4280477,0.45610276
487,-2.1593199,1.9521185
488,1.3309298,1.367323
489,1.0279801,1.3373597
490,2.467432,-2.21948
491,-1.965056,1.952882
492,-2.5061493,1.7700753
493,-0.054825716,1.8933314
494,1.8005865,0.71996415
495,5.3115144,0.70317954
496,1.1489038,-1.9837904
497,5.3811126,-0.030430257
498,0.3258559,2.3218613
499,0.1568061,-0.7005694
500,2.024576,0.5837626
501,-0.8576343,-0.49437502
502,1.4098475,-2.068686
503,-3.4847746,0.44466636
504,-2.6808426,0.5653462
505,-1.5664223,2.0850163
506,2.6846325,-1.9707875
507,5.1279874,-0.2489817
508,1.7499577,1.1236758
509,-3.243218,0.9561258
510,2.1843622,-1.1108341
511,-3.8460767,-0.49429077
512,0.3631562,1.8851886
513,2.1613388,0.38829425
514,3.699419,-1.5670294
515,0.507906,2.1297548
516,0.7175388,-1.2880219
517,-2.9448633,0.9597116
518,0.86561006,1.7485485
519,-1.0547558,2.3075771
520,-0.080626465,2.3989878
521,4.260784,-1.3222691
522,2.2717009,0.16514045
523,-1.3018593,-0.21057047
524,0.65485585,-1.7345155
525,3.6318932,-1.9614537
526,-2.743623,1.5051038
527,-0.45482945,-0.49691308
528,4.322544,-1.1427814
529,-3.5669029,-0.45700192
530,-2.499997,1.6473299
531,-3.5998123,-0.45364773
532,-2.5411615,1.6668155
533,-3.391969,0.66574734
534,0.6601164,-1.7858624
535,4.5758142,-0.89391464
536,-0.57248855,-0.2108648
537,-1.6054761,2.0977843
538,-3.7670045,-0.087389335
539,-3.1874068,0.9717329
540,-3.479967,0.5433069
541,-2.069904,1.9057043
542,-1.5457798,2.1323652
543,-0.89302945,2.36751
544,2.7346296,-2.034557
545,0.50888944,2.1507883
546,-2.6633265,1.5243682
547,-3.6169908,0.21343888
548,-1.4473526,-0.23374155
549,0.9797346,-1.9404647
550,4.5915003,-1.0773437
551,1.628107,1.239373
552,-1.6254325,1.9103637
553,4.744849,-0.8460633
554,2.2290096,-0.9107059
555,-0.5049456,-0.8931116
556,-3.560266,0.3627713
557,-0.9873292,2.2110589
558,0.10551323,-1.417778
559,-0.31502128,0.7124564
560,1.7327456,1.415272
561,-1.9755133,1.936582
562,-3.4089863,0.53501594
563,2.6931155,-1.3334686
564,5.4320426,0.040051512
565,-3.6634948,-0.59767175
566,-2.3639443,1.6527005
567,2.9158382,-0.049180306
568,1.0228493,-1.7056402
569,-2.7033086,1.5614775
570,0.10923264,-1.328929
571,1.8965791,0.4691707
572,1.7092812,1.0493547
573,2.77242,-1.7457639
574,1.0034568,-1.0439254
575,3.7993886,-1.6933639
576,-0.58530307,-0.36874655
577,-1.2231799,0.79494256
578,-0.92676246,-0.17381445
579,-3.697634,-0.45782927
580,-0.27930763,-0.3546768
581,-0.55571747,2.3508303
582,0.42970744,-0.93501425
583,-0.32689896,0.7056858
584,1.6458483,1.2059522
585,-0.21575604,-0.8243046
586,-0.72250795,0.056897115
587,-3.051208,1.1027666
588,0.083109625,2.1824138
589,1.5784442,-2.2275643
590,0.5078503,-1.7408977
591,1.1641921,-2.03652
592,2.745971,-2.0096698
593,0.9550627,-1.9489855
594,3.5564482,-1.7710922
595,-4.0281706,-0.68202716
596,-2.8745043,1.3756628
597,-0.23349713,2.1020985
598,-3.854353,-0.5277541
599,-2.5319521,1.6088336
600,-2.2772045,1.8254837
601,1.9839232,0.95453316
602,-3.1600363,1.0958184
603,-0.3478556,-0.6589797
604,-0.6103034,2.0018287
605,-0.20185257,2.2324934
606,1.2947513,-2.1782022
607,3.979103,-1.8699394
608,0.08395904,2.1025076
609,2.3939722,-2.0877833
610,-0.08596475,-0.8087461
611,-2.8323345,1.4110034
612,-0.7769871,2.2475524
613,1.4264071,-2.00035
614,-0.77714443,2.2374535
615,3.3734071,-1.8520544
616,-0.82669544,2.3977945
617,-2.5250678,1.8641698
618,-3.2223399,0.49157947
619,1.9610046,0.5368388
620,-3.4087944,0.562132
621,0.31507468,1.9047985
622,-2.2605686,1.8440403
623,-0.26711887,-1.1105485
624,4.749439,-0.7000186
625,-3.8695621,-0.53994054
626,2.2692597,0.7373432
627,1.8739041,0.9857295
628,4.083417,-1.7273523
629,1.5845858,-2.046085
630,4.0874915,-1.4240224
631,4.7709713,-0.9530299
632,0.30059806,-1.5265158
633,4.5098615,-0.96622604
634,-1.6069436,-0.5218297
635,2.1305254,-0.22369213
636,3.2792919,-1.5834731
637,-2.6240168,1.5447607
638,2.2531488,-0.39908248
639,-4.39433,-0.31222084
640,0.5361539,1.8735224
641,1.12682,-2.0225573
642,2.778708,-2.1107624
643,-0.49565762,-0.6772027
644,-0.28021273,0.1608178
645,0.61460364,-1.6864363
646,-0.38816398,2.4211445
647,-2.865037,1.4812948
648,3.6148539,-1.6540341
649,4.8358617,-1.1702085
650,1.3203365,1.6445326
651,-3.513652,0.39818025
652,0.8458487,-0.6880976
653,-3.6387813,0.18455864
654,0.033535816,2.1430182
655,-0.3109511,2.2805388
656,-3.4885597,0.5158385
657,-0.086373836,-0.3046041
658,-1.4053333,-0.16104992
659,2.2082505,0.3510212
660,3.9243238,-1.7134784
661,-3.340149,0.75770545
662,-3.6747887,-0.58978426
663,2.1401448,-0.13980594
664,2.379862,0.21596833
665,-3.825842,-0.51974195
666,1.8547723,-2.0558858
667,-0.54773414,-0.2390381
668,-0.42457753,2.197902
669,-0.6433378,2.3085527
670,0.8323193,1.8079208
671,-3.7331803,0.013820434
672,1.5304571,-0.81607896
673,-1.0536114,0.47281027
674,1.646548,1.4911703
675,-0.4230838,2.2501485
676,0.43145344,-1.547923
677,1.0678464,1.5302044
678,1.3740405,-2.241753
679,0.06944531,-1.3167886
680,-3.2803738,0.5589349
681,-0.48699382,-0.8527303
682,-0.6342023,-0.38926205
683,-3.5302541,0.18863626
684,-0.32344845,-0.8027355
685,1.3693883,-1.9125283
686,5.3807335,-0.1208117
687,-3.5041742,0.60792035
688,-2.107052,0.3430401
689,3.1344595,-1.8832641
690,4.7524424,-0.9866836
691,0.08396478,2.0118678
692,-0.37656844,-0.4494319
693,2.1269245,0.32744643
694,-0.33663929,0.68145
695,-0.6644582,2.3843722
696,0.14014754,2.1433365
697,-0.48655978,-0.53277135
698,1.5072641,-2.187949
699,1.3222733,-1.8167801
700,-3.494448,0.06684806
701,3.558793,-1.9052095
702,-0.8044646,2.1437995
703,5.212857,0.03486708
704,-0.76766264,-0.29345495
705,-3.5190122,0.47227308
706,5.145626,-0.8167876
707,-2.8248975,-0.78040093
708,-1.1735647,2.320665
709,1.1717057,1.5007722
710,2.246113,0.4021146
711,-0.30540267,-1.1399201
712,-0.4525698,-0.67314553
713,-2.2044675,1.8861359
714,-3.9264624,-0.6162461
715,2.1774247,-2.0096166
716,-0.43544453,-0.022399085
717,-2.5068636,1.585574
718,2.0357378,0.64558107
719,-1.6559725,2.167628
720,-4.2745514,-0.8240759
721,-0.02206356,-1.4923693
722,1.4874715,-1.7452557
723,-0.014053318,2.3082645
724,4.616593,-0.9963536
725,-0.3295127,2.1895566
726,-2.878567,1.4079325
727,-0.6551845,-0.03643323
728,-1.6288286,1.5257806
729,-0.27768335,-0.923848
730,5.450848,0.22312772
731,0.2892836,1.8227384
732,1.7783407,1.1616538
733,-0.37120336,2.335474
734,1.917243,-2.4532344
735,1.9313045,-1.4097217
736,1.2524176,1.6108794
737,0.8667675,-0.96005344
738,1.6254622,1.3835956
739,3.0284393,-1.9081693
740,0.84574956,-1.4068108
741,1.9423296,0.74587905
742,-0.26944438,2.0529196
743,1.7133832,0.91234297
744,1.8369234,-2.2557154
745,1.158066,-2.006735
746,4.6671767,-0.9885115
747,3.3025393,-1.2844156
748,0.97310895,1.7575732
749,3.2796993,-1.8802253
750,3.9531028,-1.8019776
751,0.6825362,-1.4937327
752,0.028594727,-0.90732574
753,1.8770514,-0.762197
754,2.2904718,-2.3023465
755,-2.73236,1.4676502
756,-0.19956745,-0.25843483
757,1.0907203,-1.8578973
758,5.4610305,0.23540263
759,-0.10401702,2.4164798
760,-1.3769305,0.61496365
761,-0.9111076,2.2310128
762,5.667183,0.08455053
763,2.0025434,-1.0868276
764,-2.7413447,1.4591589
765,2.5795424,-1.9036928
766,5.114401,-0.25131506
767,-1.1447657,-0.19064213
768,1.3654332,1.6015761
769,0.61148113,-1.6628332
770,5.122765,-0.12234726
771,-2.9752471,1.3092601
772,-0.82094055,-0.13658725
773,-1.9109073,1.9694389
774,-3.1138294,1.0005083
775,-1.7017874,2.1192348
776,4.6117043,-0.79140586
777,4.2381816,-0.82525206
778,-0.2542139,0.8795295
779,0.6163451,1.902944
780,-3.2816432,0.87279373
781,-1.939971,2.0609994
782,3.3596354,-1.7075697
783,0.20798957,-1.3287436
784,-3.5225873,0.3422844
785,2.4414525,-2.1426184
786,1.7775404,1.3373942
787,3.3856933,-1.7055587
788,4.037498,-1.8027925
789,1.2882627,1.1982629
790,4.31986,-1.8174505
791,0.22518751,1.784325
792,4.499346,-1.6622883
793,0.7238737,-1.0562962
794,-2.7013652,1.5611788
795,0.13659814,2.3138769
796,1.5738996,1.2705822
797,-1.7478317,1.745591
798,1.8704388,-2.3031442
799,-0.6725449,-0.14697845
800,0.19979537,1.9649104
801,-0.6349654,1.6922107
802,4.179855,0.89559567
803,-3.478342,0.396705
804,-0.5558662,-0.3691844
805,-2.0016315,2.062821
806,-3.5754666,0.23922469
807,0.44098094,2.1478915
808,4.3501244,-1.2306794
809,4.9377937,-0.54881006
810,-0.92730695,2.230745
811,-2.529198,1.6855783
812,-2.2225976,1.9400566
813,1.9198427,0.6823994
814,4.6109657,-1.5629537
815,1.7803541,1.0812837
816,-0.40948847,1.857503
817,-2.164447,1.8897187
818,-0.33035567,0.5422222
819,1.9659214,0.2889884
820,-1.1047328,1.0048803
821,-1.9801099,0.40825188
822,-3.729088,-0.07398614
823,1.1793169,1.5269367
824,-3.8425596,-0.1359642
825,3.095553,0.41310978
826,1.0452831,1.570196
827,-0.59086245,-0.022174666
828,4.7433157,-0.84186286
829,-3.7390018,0.14048164
830,-0.3909826,2.2891695
831,1.0010577,-1.7714305
832,-3.1700203,0.5995818
833,-2.0517542,1.8669413
834,1.6041778,1.1320031
835,0.7156217,1.9023329
836,0.19561803,-1.2924154
837,0.03977289,2.2111018
838,2.0495694,-2.380846
839,1.7759105,0.30275184
840,-2.420927,-0.8012881
841,5.9209194,0.23973477
842,0.18984483,2.012428
843,-0.39493182,-1.1459646
844,-0.25088745,-0.7812883
845,4.6731167,-1.1049868
846,-1.979985,-0.51244324
847,-0.86377954,0.4642811
848,5.2760653,-0.07813064
849,-2.975993,1.2801553
850,5.105236,-0.2640809
851,-0.55035764,-0.12188895
852,-0.549259,-0.63019806
853,2.0072389,0.43849716
854,2.169825,-2.2924845
855,0.8154017,2.1123767
856,0.9319301,1.3368932
857,-3.4255855,0.6292711
858,3.7599576,-1.6689123
859,-2.142787,1.961623
860,-3.7155354,0.14856735
861,3.2735069,-1.6978233
862,-4.0508265,-0.17211804
863,3.7672184,-1.8381624
864,-0.28010684,2.2698658
865,-2.6813333,1.5382036
866,0.3850149,-1.6892617
867,-2.7444065,1.4451698
868,-0.65120226,2.458663
869,1.5063971,1.2839284
870,0.41939592,-1.3967813
871,1.9635789,-1.9724078
872,3.5729551,-1.6889844
873,0.6483757,2.0991304
874,1.7262408,1.2673935
875,-0.80417484,2.346569
876,-3.6106508,0.33881405
877,-3.3134942,0.66929924
878,0.10230105,1.9333556
879,-2.2727418,1.8599894
880,5.205348,0.16388492
881,0.2749083,-1.3433155
882,2.7823696,-1.9388467
883,2.445315,-1.8932842
884,5.145089,0.08850702
885,1.9377152,-2.2881105
886,3.9090612,-1.4803802
887,-1.431045,2.140245
888,5.04118,-0.85710937
889,-2.887844,1.3691971
890,3.4306939,-1.9956435
891,0.058307394,2.3384387
892,5.1015453,-0.14937507
893,1.4586043,-1.710844
894,1.4813095,-2.307267
895,4.7111645,0.8603948
896,-0.37746492,-0.7168467
897,1.8156714,1.1724205
898,-3.8516178,-0.5370338
899,4.8767037,-0.50353837
900,-3.4828007,0.47728136
901,2.404988,-0.23480491
902,3.1664662,-2.0955646
903,0.95231736,-1.8578873
904,0.017776733,2.3019035
905,1.754075,0.78552884
906,1.4435896,-1.9303733
907,2.2772894,-1.7026418
908,-2.7357857,1.5346022
909,-1.604786,2.052861
910,-0.57676244,2.3453267
911,0.5239177,1.4936332
912,5.3091803,-0.3687897
913,-2.5785086,0.6627713
914,4.6806254,-0.76193565
915,1.8099016,1.1118087
916,-2.7121615,1.5337884
917,-3.3169723,0.82489574
918,5.417402,0.8361006
919,-3.547807,0.27866113
920,-3.7142606,0.007827864
921,-3.7243328,0.012476751
922,1.157595,-1.5153828
923,-3.69752,0.27231634
924,2.5148935,-1.7278762
925,0.108093485,-1.0744325
926,-3.6808105,0.12245891
927,4.34674,-0.86064905
928,-3.3216782,0.6807332
929,3.4136267,-0.6995516
930,-1.0387803,-0.23395243
931,0.97815466,1.6067547
932,-2.0037506,1.9173257
933,-0.010597926,-1.0376811
934,1.451354,-1.9003987
935,1.5197122,1.3765585
936,1.0134432,-1.6698352
937,0.89500034,1.6349342
938,5.4898877,1.533169
939,-0.4520189,-0.39964685
940,1.9473715,0.32602254
941,-0.4253019,2.4590611
942,-0.742995,0.36878467
943,0.9225734,1.5967957
944,4.974247,-0.2627512
945,-3.147701,1.1043656
946,4.074533,-1.570671
947,-3.906095,-0.5145715
948,0.58165497,-1.5447098
949,5.353251,0.09734146
950,-2.522357,1.6248621
951,2.2470558,-0.17723957
952,-0.25806028,2.3806462
953,-0.4202276,0.011173394
